id, type, main_station, support_station, lat, lng, year, month, day_of_week, hour
532,10,F,,28.67075,115.938375,2020,8,2,18
533,10,E,,30.317221,120.094193,2020,8,2,17
534,3,i,,30.283265,120.166916,2020,8,2,14
535,11,a,,30.331294,120.131724,2020,8,2,8
536,12,r,,30.293979,120.099342,2020,8,1,21
537,8,r,,30.282207,120.029631,2020,8,1,19
538,8,j,,30.346764,120.184334,2020,8,1,15
539,3,g,,30.204052,120.153973,2020,8,1,15
540,5,p,,30.274253,120.132687,2020,8,1,15
541,10,l,,30.248314,120.093863,2020,8,1,13
542,9,r,,30.29439,120.09545,2020,8,1,13
543,3,j,abE,30.346742,120.173975,2020,8,0,23
544,3,a,ips,30.296789,120.140879,2020,8,0,19
545,5,l,,30.291126,120.114187,2020,8,0,17
546,5,t,,30.162532,120.079752,2020,8,0,10
547,10,f,,30.224669,120.178494,2020,8,0,10
548,8,i,,30.325819,120.106902,2020,8,0,3
549,1,a,,30.306609,120.14903,2020,8,0,1
550,3,x,,30.322189,120.260915,2020,8,6,22
551,11,f,,30.234375,120.199541,2020,8,6,21
552,6,a,,30.29963,120.1085,2020,8,6,7
553,13,a,,30.306769,120.136544,2020,8,5,22
554,3,t,,30.146235,120.051446,2020,8,5,21
555,15,x,,30.311895,120.266395,2020,8,5,19
556,15,p,,28.621569,115.919165,2020,8,5,8
557,10,D,,30.290972,120.222008,2020,8,5,7
558,26,q,,30.230683,120.05348,2020,8,5,6
559,3,i,,30.297449,120.162755,2020,8,4,16
560,3,j,a,30.319743,120.184432,2020,8,4,13
561,2,B,,30.245047,120.209317,2020,8,4,10
562,9,Not_found,pm,30.260369,120.157221,2020,8,4,9
563,5,A,,30.181749,120.208747,2020,8,3,18
564,9,m,,28.657595,115.877233,2020,8,3,16
565,3,r,,30.274877,120.09799,2020,8,2,20
566,3,e,,30.261642,120.167215,2020,8,2,20
567,6,Not_found,D,30.26467,120.206875,2020,8,2,15
568,1,E,,30.314493,120.061881,2020,8,2,10
569,8,h,,30.23965,120.176654,2020,8,2,9
570,0,h,e,30.232274,120.174497,2020,8,2,0
571,4,j,,30.321738,120.169849,2020,8,1,15
572,20,r,,30.326794,120.090021,2020,8,1,4
573,20,t,F,30.239087,120.053598,2020,8,1,2
574,0,h,,30.239984,120.175191,2020,8,0,23
575,28,i,a,30.288984,120.16958,2020,8,0,23
576,10,E,,30.310591,120.079557,2020,8,0,22
577,15,p,,30.269148,120.143355,2020,8,0,22
578,15,E,,30.146635,120.07932,2020,8,0,19
579,3,i,,30.279232,120.182611,2020,8,0,19
580,2,B,,30.212171,120.210755,2020,8,0,19
581,13,p,i,30.283317,120.144863,2020,8,0,18
582,3,A,,30.174952,120.17993,2020,8,0,15
583,20,r,,30.289472,120.065819,2020,8,0,14
584,8,E,,30.330143,120.083282,2020,8,0,14
585,7,q,,28.657595,115.877233,2020,8,0,12
586,7,E,,30.322324,120.083021,2020,8,0,5
587,10,D,,30.290293,120.22331,2020,8,0,5
588,11,t,gFA,28.630033,115.916342,2020,8,6,23
589,3,C,,30.165764,120.200055,2020,8,6,21
590,3,r,,30.310467,120.083638,2020,8,6,19
591,2,B,CN,30.189889,120.226794,2020,8,6,19
592,3,i,,30.287003,120.173761,2020,8,6,16
593,8,E,,30.321586,120.119214,2020,8,6,16
594,3,Not_found,D,30.271949,120.211017,2020,8,6,14
595,3,r,,30.278934,120.092651,2020,8,6,14
596,15,A,,30.177612,120.174514,2020,8,6,12
597,2,m,,28.683406,115.910389,2020,8,5,19
598,10,q,,30.224784,120.046778,2020,8,5,13
599,3,f,,30.231512,120.191433,2020,8,5,11
600,3,i,,30.284138,120.151541,2020,8,5,8
601,4,C,,30.162315,120.197686,2020,7,4,15
602,2,B,C,30.190524,120.213506,2020,7,4,15
603,3,q,,28.657595,115.877233,2020,7,4,10
604,3,f,,30.23579,120.202467,2020,7,4,9
605,7,i,,30.28535,120.179368,2020,7,4,7
606,2,B,,30.201226,120.208234,2020,7,4,6
607,3,j,,30.346674,120.228248,2020,7,3,20
608,20,E,brH,30.332755,120.082229,2020,7,3,18
609,5,E,,28.686033,115.894417,2020,7,3,17
610,3,F,,30.1173,120.152776,2020,7,3,17
611,3,s,,30.273723,120.111947,2020,7,2,22
612,8,s,,28.698639,115.913089,2020,7,2,20
613,4,r,,30.304176,120.088667,2020,7,2,14
614,13,e,h,30.254911,120.166721,2020,7,2,11
615,7,q,,30.260712,120.089555,2020,7,1,22
616,3,r,,32.4883,119.928458,2020,7,1,14
617,8,j,,30.339178,120.184936,2020,7,1,12
618,9,t,,30.141262,120.075052,2020,7,1,1
619,3,f,,30.236893,120.202918,2020,7,1,1
620,2,B,,30.205606,120.222232,2020,7,0,21
621,11,A,,30.161027,120.153416,2020,7,0,18
622,8,D,,30.289177,120.228756,2020,7,0,17
623,8,F,,30.134563,120.0889,2020,7,0,12
624,8,D,,30.337932,120.490351,2020,7,0,9
625,3,s,,30.288658,120.104069,2020,7,0,7
626,2,B,,30.196136,120.201253,2020,7,6,16
627,3,q,,31.717854,118.512696,2020,7,6,10
628,3,f,,30.236745,120.200427,2020,7,6,9
629,2,B,,30.20317,120.227573,2020,7,6,8
630,11,a,,30.318601,120.131404,2020,7,6,8
631,3,r,,30.278874,120.097014,2020,7,5,20
632,8,s,,30.253786,120.160048,2020,7,5,19
633,3,E,,30.327878,120.077448,2020,7,4,23
634,18,C,BA,30.181158,120.176537,2020,7,4,20
635,2,B,CM,30.197825,120.219354,2020,7,4,18
636,20,j,,30.346949,120.199651,2020,7,4,10
637,3,C,,30.158599,120.196726,2020,7,4,10
638,12,m,,30.252011,120.143126,2020,7,4,10
639,9,s,r,30.276188,120.105428,2020,7,4,2
640,13,C,,30.147679,120.208552,2020,7,3,23
641,0,s,rl,30.272406,120.117448,2020,7,3,22
642,3,a,,30.301976,120.160209,2020,7,3,10
643,2,t,,30.17189,120.075182,2020,7,2,19
644,8,j,,30.356999,120.205195,2020,7,2,16
645,3,a,E,30.309213,120.101311,2020,7,2,10
646,15,p,,30.270928,120.159992,2020,7,1,21
647,3,x,,30.303543,120.27735,2020,7,1,20
648,0,e,fh,30.250334,120.169183,2020,7,1,20
649,2,B,,30.206044,120.226862,2020,7,1,16
650,29,j,,30.314881,120.175429,2020,7,1,13
651,3,r,,30.285791,120.082922,2020,7,1,12
652,3,r,,30.282686,120.063685,2020,7,0,20
653,3,a,,30.287747,120.132792,2020,7,0,20
654,3,s,,30.289472,120.113641,2020,7,0,14
655,8,p,,30.27115,120.151248,2020,7,0,14
656,8,A,,30.187804,120.147081,2020,7,0,13
657,10,F,,30.122428,120.10138,2020,7,0,8
658,15,r,n,30.279125,120.057977,2020,7,6,20
659,3,r,,30.276905,120.097248,2020,7,6,19
660,9,f,,30.235539,120.183628,2020,7,6,15
661,3,e,,30.253422,120.172353,2020,7,6,13
662,2,E,,28.692882,115.902015,2020,7,6,13
663,25,j,a,30.316,120.172,2020,7,5,15
664,8,s,,30.272269,120.120119,2020,7,5,13
665,3,x,,30.333192,120.257356,2020,7,5,3
666,3,s,,30.282357,120.106461,2020,7,4,22
667,3,F,t,30.116935,120.126177,2020,7,4,21
668,3,p,,28.420792,115.966117,2020,7,4,19
669,10,t,,30.155276,120.084754,2020,7,4,8
670,30,t,F,30.148743,120.05153,2020,7,3,21
671,8,r,,28.657595,115.877233,2020,7,3,18
672,4,p,m,30.266236,120.1475,2020,7,3,13
673,3,r,s,30.299715,120.09434,2020,7,3,11
674,3,e,,30.254298,120.174773,2020,7,3,5
675,3,t,,30.142724,120.060632,2020,7,2,16
676,2,f,,30.248435,120.211147,2020,7,2,16
677,7,i,,30.28862,120.159477,2020,7,2,15
678,7,i,,30.2811,120.181663,2020,7,1,17
679,1,a,,28.657595,115.877233,2020,7,1,15
680,3,i,,30.287088,120.166602,2020,7,1,13
681,4,A,,30.2079,120.204829,2020,7,1,12
682,3,t,F,30.142267,120.075137,2020,7,1,11
683,2,B,,30.206181,120.214673,2020,7,1,0
684,3,E,,28.650134,115.867433,2020,7,0,19
685,3,x,,30.325683,120.262611,2020,7,0,0
686,3,s,,30.272026,120.128494,2020,7,6,23
687,5,r,,30.293979,120.099342,2020,7,6,17
688,3,x,,30.323076,120.260156,2020,7,6,16
689,2,B,C,30.192299,120.19607,2020,7,6,12
690,7,a,,30.324339,120.143239,2020,7,5,21
691,9,s,r,30.271135,120.104271,2020,7,5,18
692,11,j,,30.318967,120.194364,2020,7,5,1
693,2,B,,30.20876,120.204505,2020,7,4,14
694,11,E,,30.330451,120.121376,2020,7,4,10
695,3,s,,30.290117,120.121101,2020,7,4,9
696,15,p,,30.271228,120.158845,2020,7,4,1
697,3,E,,30.327128,120.088472,2020,7,3,13
698,2,B,,30.192833,120.203241,2020,7,3,9
699,4,p,s,30.276412,120.13048,2020,7,3,5
700,3,r,,30.271327,120.09798,2020,7,3,1
701,6,E,,30.336128,120.118952,2020,7,2,18
702,3,p,,30.269385,120.142254,2020,7,2,14
703,3,e,h,30.237964,120.159787,2020,7,2,13
704,2,B,,30.18889,120.217472,2020,7,1,21
705,3,h,e,30.256774,120.185489,2020,7,1,20
706,3,D,,30.27354,120.236393,2020,7,1,18
707,3,h,,30.233611,120.174633,2020,7,1,14
708,6,a,,30.330429,120.127172,2020,7,1,13
709,15,F,,30.163422,120.072631,2020,7,1,8
710,7,e,,30.255917,120.160277,2020,7,0,19
711,6,E,,30.313334,120.065643,2020,7,0,16
712,3,f,h,30.242309,120.197556,2020,7,0,16
713,20,E,,30.302455,120.051414,2020,7,0,5
714,3,q,rnl,30.242269,120.072825,2020,7,0,4
715,11,h,,30.25031,120.181139,2020,7,6,23
716,15,p,,30.172499,120.083394,2020,7,6,23
717,2,B,,30.194411,120.200809,2020,7,6,20
718,14,Not_found,D,30.293486,120.243829,2020,7,5,23
719,2,B,,30.194853,120.189668,2020,7,5,21
720,15,i,,30.295081,120.160071,2020,7,5,15
721,3,x,D,30.311831,120.267587,2020,7,5,10
722,3,e,,30.267808,120.161876,2020,7,5,2
723,8,q,,30.247611,120.055518,2020,7,4,13
724,6,j,,30.360655,120.233977,2020,7,4,7
725,3,q,rl,28.657595,115.877233,2020,7,4,1
726,2,B,,30.194853,120.189668,2020,7,4,0
727,3,i,,30.286935,120.170261,2020,7,3,21
728,3,p,,30.271547,120.154258,2020,7,3,20
729,3,i,,30.288092,120.161778,2020,7,3,16
730,3,p,,30.280793,120.148668,2020,7,3,12
731,8,s,,30.271416,120.130251,2020,7,3,4
732,3,Not_found,j,30.339762,120.232299,2020,7,2,23
733,3,A,,30.161211,120.155271,2020,7,2,22
734,11,f,h,30.246034,120.189877,2020,7,2,11
735,16,F,,30.095769,120.056083,2020,7,2,8
736,8,s,,30.276586,120.111991,2020,7,2,8
737,3,j,,30.324248,120.199625,2020,7,2,3
738,3,A,,30.185381,120.145572,2020,6,1,15
739,3,F,t,30.120599,120.129023,2020,6,1,6
740,3,f,hg,30.222679,120.193936,2020,6,0,20
741,9,l,,30.206978,120.087886,2020,6,0,16
742,2,r,,30.274538,120.100264,2020,6,0,11
743,3,A,,30.179722,120.133264,2020,6,0,0
744,1,i,ap,30.289639,120.152053,2020,6,6,22
745,3,g,,30.205353,120.147939,2020,6,6,17
746,15,A,,30.185436,120.135176,2020,6,5,20
747,3,a,,30.321334,120.124338,2020,6,5,13
748,3,x,,30.304037,120.27907,2020,6,5,9
749,8,b,,30.350664,120.187023,2020,6,5,8
750,6,C,,30.171644,120.22082,2020,6,4,22
751,2,i,,30.28043,120.180913,2020,6,4,15
752,8,j,,30.343346,120.202843,2020,6,4,3
753,15,p,,30.270997,120.158719,2020,6,3,19
754,3,a,i,30.303924,120.160153,2020,6,3,18
755,5,r,,30.284737,120.062237,2020,6,3,16
756,2,i,,30.282268,120.176881,2020,6,3,10
757,20,b,,30.291648,120.169724,2020,6,3,7
758,3,i,,30.288862,120.149434,2020,6,2,16
759,3,f,,30.233048,120.189761,2020,6,2,7
760,3,x,,30.30423,120.292849,2020,6,2,7
761,7,q,,28.657595,115.877233,2020,6,1,19
762,3,a,p,30.295348,120.122309,2020,6,0,23
763,3,a,,30.301043,120.163077,2020,6,0,21
764,11,j,a,30.308375,120.165511,2020,6,0,20
765,15,j,,30.177162,120.271523,2020,6,0,20
766,3,p,,30.270997,120.158719,2020,6,0,18
767,15,f,,30.232151,120.186063,2020,6,0,13
768,15,D,,30.295211,120.217552,2020,6,0,4
769,3,r,,30.278291,120.094317,2020,6,0,1
770,7,r,,30.294638,120.06887,2020,6,6,19
771,18,b,G,30.365269,120.149161,2020,6,6,18
772,4,j,,30.319114,120.193795,2020,6,6,15
773,5,r,,30.282207,120.029631,2020,6,6,13
774,8,r,qs,30.283266,120.070857,2020,6,6,8
775,3,Not_found,i,30.286364,120.184944,2020,6,6,1
776,15,p,,30.269133,120.151593,2020,6,5,18
777,2,B,C,30.19324,120.220926,2020,6,5,4
778,2,N,,30.302293,120.051395,2020,6,5,0
779,20,N,,30.120001,120.162753,2020,6,5,0
780,3,E,,30.311712,120.07293,2020,6,4,17
781,3,t,,30.164201,120.06387,2020,6,4,6
782,3,h,,30.249107,120.176753,2020,6,3,18
783,3,i,,30.299165,120.171562,2020,6,3,14
784,3,s,,30.292984,120.123665,2020,6,3,13
785,10,D,,30.28571,120.231918,2020,6,3,11
786,3,f,,30.236449,120.199111,2020,6,2,22
787,3,a,,30.317923,120.137609,2020,6,2,20
788,3,a,,30.327116,120.146535,2020,6,2,20
789,16,j,,30.307734,120.179636,2020,6,2,19
790,8,r,,30.316763,120.094853,2020,6,2,17
791,3,h,e,30.236629,120.17225,2020,6,2,14
792,3,e,,30.247341,120.169781,2020,6,2,10
793,17,l,,30.255896,120.105549,2020,6,2,7
794,11,i,a,30.287439,120.160108,2020,6,2,4
795,9,s,,30.282329,120.119394,2020,6,1,18
796,3,i,,30.280458,120.153836,2020,6,1,16
797,10,F,t,30.173006,120.065345,2020,6,1,14
798,3,h,,30.242714,120.176297,2020,6,0,17
799,8,E,,28.664603,115.895877,2020,6,0,16
800,3,i,,30.299303,120.173789,2020,6,0,10
801,10,E,,28.700152,115.904,2020,6,6,11
802,11,b,,30.370347,120.132475,2020,6,6,0
803,3,p,,30.279512,120.132059,2020,6,5,18
804,3,F,,30.115754,120.114744,2020,6,5,17
805,8,A,,30.194537,120.187743,2020,6,5,14
806,3,E,ar,30.333667,120.060341,2020,6,5,12
807,2,B,f,30.217173,120.219431,2020,6,5,9
808,3,e,,30.249516,120.171115,2020,6,5,8
809,3,E,,30.332928,120.101017,2020,6,4,23
810,3,b,,30.34015,120.148865,2020,6,4,12
811,30,j,,30.330327,120.159931,2020,6,4,5
812,2,B,,30.186724,120.202939,2020,6,3,18
813,25,f,,30.219172,120.176449,2020,6,3,18
814,31,Not_found,i,30.301525,120.171796,2020,6,3,13
815,3,E,,30.330808,120.112596,2020,6,3,11
816,2,B,,30.180793,120.276987,2020,6,3,9
817,5,E,,30.321334,120.085216,2020,6,3,1
818,11,q,,30.216214,120.031791,2020,6,2,21
819,3,s,,30.273173,120.108769,2020,6,2,19
820,8,t,,28.654141,115.931308,2020,6,2,10
821,3,k,,30.268676,120.177749,2020,6,2,8
822,15,C,,30.18025,120.2145,2020,6,2,6
823,15,i,,30.300231,120.175894,2020,6,2,5
824,15,i,,30.297075,120.175301,2020,6,2,5
825,15,e,,30.262546,120.165147,2020,6,2,4
826,3,A,,30.191132,120.153625,2020,6,1,15
827,3,j,,30.346703,120.177955,2020,6,1,13
828,3,C,,30.159527,120.198364,2020,6,1,12
829,2,t,,30.173056,120.031355,2020,6,1,4
830,10,x,,30.304345,120.26546,2020,6,0,23
831,11,x,,30.309443,120.266198,2020,6,0,23
832,11,A,,30.17036,120.16694,2020,6,0,21
833,8,j,,30.340781,120.197133,2020,6,6,16
834,2,B,,30.194275,120.221885,2020,6,6,12
835,9,m,,30.260593,120.151499,2020,6,6,8
836,3,A,,30.186242,120.146606,2020,6,5,20
837,20,F,t,30.374704,120.133141,2020,6,5,20
838,4,j,,30.343796,120.202222,2020,6,5,16
839,2,B,,30.190524,120.213506,2020,6,5,9
840,6,p,,30.27211,120.164514,2020,6,4,21
841,15,i,,30.289963,120.161814,2020,6,4,20
842,3,t,F,28.657595,115.877233,2020,6,4,12
843,3,E,,30.322042,120.093917,2020,6,4,10
844,0,e,,30.249546,120.162158,2020,6,4,6
845,5,f,,30.236779,120.193172,2020,6,3,9
846,3,a,,30.305931,120.154436,2020,6,2,21
847,11,E,,30.33041,120.126197,2020,6,2,13
848,3,s,r,30.274623,120.115769,2020,6,2,12
849,14,q,rl,30.238335,120.049696,2020,6,2,2
850,13,A,,30.152475,120.150827,2020,6,1,22
851,13,A,,30.158561,120.148836,2020,6,1,18
852,3,j,,30.344314,120.200092,2020,6,1,10
853,2,C,,30.177091,120.198198,2020,6,1,5
854,0,e,,30.252005,120.165266,2020,6,1,0
855,18,E,,30.315373,120.068086,2020,6,0,20
856,15,A,,30.184686,120.151223,2020,6,0,19
857,3,r,,30.275501,120.100055,2020,6,0,16
858,2,B,,30.187721,120.192817,2020,6,0,15
859,15,A,,30.16699,120.164265,2020,6,0,15
860,5,E,,30.308319,120.066148,2020,6,0,12
861,3,i,,30.29525,120.150521,2020,6,0,10
862,3,x,,30.309346,120.267419,2020,6,0,1
863,2,B,,30.207384,120.22132,2020,5,6,18
864,3,p,,30.284594,120.1453,2020,5,6,14
865,3,j,,30.329215,120.195849,2020,5,6,13
866,15,p,,30.269111,120.127261,2020,5,6,0
867,3,p,,30.284992,120.146014,2020,5,5,21
868,5,t,,30.229558,120.147641,2020,5,5,20
869,5,E,,30.325219,120.092443,2020,5,4,19
870,2,B,,30.197053,120.19921,2020,5,4,18
871,16,e,,30.254911,120.166721,2020,5,4,16
872,3,e,,30.261544,120.168457,2020,5,4,16
873,3,E,r,30.325815,120.068202,2020,5,4,13
874,3,i,,30.292659,120.15268,2020,5,4,8
875,17,q,,30.214343,120.019565,2020,5,4,0
876,3,E,,30.313689,120.08312,2020,5,3,20
877,3,s,,30.297325,120.105528,2020,5,3,15
878,3,r,,30.292378,120.057405,2020,5,2,21
879,11,E,,30.334611,120.12293,2020,5,2,19
880,3,a,,30.31047,120.128849,2020,5,2,19
881,0,e,h,30.249969,120.163512,2020,5,2,13
882,3,p,,28.657595,115.877233,2020,5,2,13
883,3,p,,30.284729,120.145106,2020,5,2,10
884,3,p,,30.266464,120.145032,2020,5,1,21
885,3,k,e,30.260363,120.174688,2020,5,1,7
886,7,e,,30.248014,120.166726,2020,5,1,4
887,15,E,,28.657595,115.877233,2020,5,1,3
888,16,j,,30.324577,120.170704,2020,5,0,16
889,2,f,,30.225984,120.187406,2020,5,0,10
890,13,e,,30.255633,120.166386,2020,5,0,10
891,11,q,,30.239324,120.120486,2020,5,6,16
892,3,r,s,30.281723,120.078253,2020,5,6,13
893,3,l,qrn,30.250803,120.093869,2020,5,6,12
894,3,t,,30.164152,120.088813,2020,5,6,9
895,7,i,,30.278262,120.168623,2020,5,5,20
896,8,l,m,28.674729,115.895827,2020,5,5,18
897,2,C,,30.143814,120.209185,2020,5,5,8
898,26,q,,28.657595,115.877233,2020,5,5,0
899,21,e,,30.245954,120.167751,2020,5,4,16
900,3,E,a,30.331739,120.124469,2020,5,3,21
901,3,j,b,30.339945,120.157927,2020,5,3,19
902,5,r,,30.283568,120.055602,2020,5,3,14
903,3,a,,30.315117,120.130991,2020,5,3,9
904,10,j,,30.329996,120.189509,2020,5,2,22
905,3,E,,30.327752,120.094847,2020,5,2,21
906,16,l,pqrn,30.302696,120.101672,2020,5,2,18
907,5,p,,28.657595,115.877233,2020,5,2,18
908,3,x,,30.302607,120.292529,2020,5,2,10
909,11,e,,30.2449,120.166319,2020,5,2,9
910,3,i,,30.283223,120.177299,2020,5,1,14
911,9,D,,30.26901,120.227159,2020,5,0,22
912,6,j,,30.347464,120.227325,2020,5,0,17
913,3,p,,30.263159,120.123343,2020,5,6,21
914,17,t,,30.151059,120.051918,2020,5,6,18
915,3,E,,30.321334,120.085216,2020,5,6,11
916,5,F,t,28.653745,115.845689,2020,5,6,8
917,10,D,,30.291958,120.225896,2020,5,6,6
918,3,t,,30.182773,120.034522,2020,5,5,18
919,20,j,,30.33181,120.201931,2020,5,5,15
920,2,j,,30.326994,120.168879,2020,5,5,13
921,9,r,n,28.681473,115.892044,2020,5,5,13
922,3,E,,30.343291,120.071948,2020,5,4,22
923,10,F,,28.6552,115.87935,2020,5,4,20
924,5,p,,30.272466,120.147725,2020,5,4,18
925,3,E,,30.327448,120.106187,2020,5,4,17
926,3,r,,30.312815,120.095055,2020,5,4,10
927,6,D,,30.283514,120.232805,2020,5,4,4
928,3,f,,30.238696,120.198401,2020,5,3,14
929,9,i,,30.289014,120.164534,2020,5,3,12
930,4,a,,30.295084,120.141418,2020,5,3,10
931,15,p,,30.269428,120.152424,2020,5,3,9
932,9,s,,30.276232,120.10358,2020,5,3,6
933,16,l,,28.672751,115.906547,2020,5,2,15
934,15,j,,30.356637,120.225831,2020,5,2,13
935,15,s,,30.270052,120.113231,2020,5,2,12
936,2,B,,30.217922,120.224703,2020,5,2,11
937,1,A,,30.18602,120.146981,2020,5,2,1
938,7,E,,30.321334,120.085216,2020,5,2,0
939,3,k,e,30.262918,120.176471,2020,5,1,15
940,2,e,,30.2578,120.170597,2020,5,1,14
941,3,x,,30.304815,120.271235,2020,5,1,13
942,3,A,,30.186168,120.151334,2020,5,1,11
943,7,a,,30.317789,120.141472,2020,5,1,11
944,3,t,,30.157545,120.064904,2020,5,0,22
945,3,h,,30.247163,120.182573,2020,5,0,21
946,7,E,,30.321334,120.085216,2020,5,0,20
947,3,h,,30.242042,120.173907,2020,5,0,18
948,5,E,,28.657595,115.877233,2020,5,0,18
949,7,b,,30.368044,120.121033,2020,5,0,11
950,16,C,,30.177758,120.20071,2020,5,6,13
951,32,A,,30.158811,120.163307,2020,5,6,10
952,5,E,,30.314906,120.063741,2020,5,5,22
953,2,B,,30.188778,120.198999,2020,5,5,18
954,3,t,,30.176464,120.053081,2020,5,5,14
955,5,r,,30.289472,120.065819,2020,5,4,23
956,3,a,s,30.310056,120.129295,2020,5,3,22
957,3,i,,30.280062,120.159783,2020,5,3,22
958,8,j,,30.28535,120.179368,2020,5,3,20
959,2,B,,30.211884,120.214838,2020,5,2,20
960,3,E,,30.328879,120.094482,2020,5,2,11
961,3,i,,30.286415,120.165121,2020,5,2,7
962,6,j,,30.333944,120.20212,2020,5,1,20
963,3,j,,30.346122,120.177467,2020,5,1,13
964,15,s,,30.290117,120.121101,2020,5,1,12
965,3,r,,30.284986,120.056078,2020,5,1,9
966,3,a,,30.29999,120.113895,2020,5,1,0
967,2,e,,30.263515,120.166773,2020,5,0,22
968,3,p,,30.267664,120.127896,2020,5,0,19
969,8,x,,30.307071,120.250112,2020,5,0,11
970,13,E,,30.329224,120.047721,2020,5,0,11
971,11,p,,30.275409,120.132642,2020,5,0,9
972,3,b,,30.334954,120.147526,2020,5,0,7
973,7,k,,30.321648,120.12403,2020,5,0,0
974,3,x,,30.319901,120.264307,2020,5,6,21
975,8,B,,30.233175,120.209453,2020,5,6,19
976,4,s,,30.284467,120.112278,2020,5,6,19
977,13,C,,30.178051,120.189694,2020,5,6,16
978,3,r,,30.282061,120.064343,2020,5,6,15
979,2,B,,30.190793,120.222586,2020,5,6,12
980,4,q,,30.20498,120.069951,2020,5,6,9
981,8,E,,28.698639,115.913089,2020,5,6,9
982,3,r,,30.288265,120.080656,2020,5,6,5
983,3,A,,30.172491,120.164335,2020,5,5,22
984,2,C,,30.178051,120.189694,2020,5,5,22
985,10,F,,30.116734,120.112473,2020,5,5,19
986,3,A,,30.16999,120.166121,2020,5,5,18
987,10,h,e,30.256318,120.181843,2020,5,5,12
988,20,H,E,30.332755,120.082229,2020,5,5,4
989,5,E,,30.31064,120.052973,2020,5,4,23
990,26,q,,22.877521,113.917206,2020,5,4,18
991,3,A,,30.156554,120.14735,2020,5,4,16
992,2,B,,30.192202,120.199639,2020,5,4,10
993,8,s,,28.657595,115.877233,2020,4,3,19
994,5,p,,30.273408,120.13615,2020,4,3,18
995,27,j,,30.290047,120.176884,2020,4,3,18
996,8,r,,30.280504,120.069455,2020,4,3,17
997,5,r,,30.286805,120.097452,2020,4,3,17
998,4,E,,30.327331,120.118601,2020,4,3,13
999,3,p,,30.283576,120.146798,2020,4,2,16
1000,5,D,,30.296228,120.219118,2020,4,2,16
1001,8,s,,30.278758,120.107274,2020,4,2,16
1002,3,e,,30.248565,120.168797,2020,4,2,13
1003,3,A,,30.172378,120.144264,2020,4,2,2
1004,15,x,,30.317452,120.273235,2020,4,1,18
1005,3,a,,30.319094,120.155981,2020,4,1,17
1006,2,E,,30.339042,120.127018,2020,4,1,16
1007,3,j,,30.324248,120.199625,2020,4,1,16
1008,3,C,B,30.17963,120.209614,2020,4,1,13
1009,3,B,,30.199569,120.204454,2020,4,1,11
1010,5,F,,30.136515,120.085633,2020,4,1,9
1011,3,b,,30.371294,120.131615,2020,4,1,9
1012,4,a,,30.302681,120.131227,2020,4,0,18
1013,3,p,,30.270794,120.151478,2020,4,0,15
1014,3,E,,30.332566,120.121503,2020,4,0,12
1015,2,t,,30.176603,120.048011,2020,4,0,5
1016,2,E,,30.332526,120.116132,2020,4,6,20
1017,3,r,,30.313475,120.090721,2020,4,6,19
1018,3,e,,30.253684,120.175254,2020,4,6,13
1019,13,A,,30.165111,120.138548,2020,4,6,13
1020,13,x,,30.30414,120.253681,2020,4,6,12
1021,3,e,fh,30.248407,120.171169,2020,4,6,11
1022,16,j,,30.358808,120.210109,2020,4,6,10
1023,5,s,,28.657469,115.8772,2020,4,6,7
1024,5,E,,28.692882,115.902015,2020,4,5,22
1025,13,j,,30.36857,120.239925,2020,4,5,20
1026,8,a,,30.317368,120.146558,2020,4,5,19
1027,10,b,,30.374733,120.133431,2020,4,5,15
1028,9,s,,28.657595,115.877233,2020,4,5,13
1029,9,r,s,30.275604,120.100095,2020,4,5,12
1030,3,s,,30.274623,120.115769,2020,4,5,12
1031,2,B,C,30.184319,120.222385,2020,4,5,9
1032,16,E,,28.672751,115.906547,2020,4,5,9
1033,4,p,s,30.286904,120.131395,2020,4,5,9
1034,9,r,,30.280363,120.088066,2020,4,5,3
1035,5,r,,30.286778,120.097324,2020,4,4,18
1036,7,a,,30.318619,120.15846,2020,4,4,17
1037,16,t,F,30.162929,120.089574,2020,4,4,14
1038,3,E,a,30.335049,120.123875,2020,4,4,1
1039,3,i,,30.275918,120.166537,2020,4,3,19
1040,20,E,,28.698639,115.913089,2020,4,3,18
1041,3,b,,30.370577,120.133144,2020,4,3,16
1042,3,j,b,30.356765,120.205406,2020,4,3,11
1043,8,A,,30.184585,120.151263,2020,4,3,9
1044,10,a,,30.298239,120.146901,2020,4,3,8
1045,13,e,h,30.244886,120.170591,2020,4,3,7
1046,2,i,,30.277979,120.185079,2020,4,2,15
1047,15,s,,30.289047,120.108685,2020,4,2,9
1048,3,s,,30.284313,120.124482,2020,4,2,8
1049,2,i,,30.290341,120.155612,2020,4,1,23
1050,6,E,jasr,30.306842,120.063793,2020,4,1,22
1051,5,E,,30.326507,120.076776,2020,4,1,19
1052,3,s,r,30.270819,120.102429,2020,4,1,13
1053,3,g,,30.21475,120.17017,2020,4,1,13
1054,15,j,,30.329205,120.209147,2020,4,0,22
1055,15,s,,30.274616,120.116508,2020,4,0,20
1056,7,A,,30.1734,120.154489,2020,4,0,17
1057,16,j,i,30.317881,120.174731,2020,4,0,15
1058,10,E,,30.321334,120.085216,2020,4,0,15
1059,11,k,,30.265269,120.175207,2020,4,0,6
1060,11,k,e,30.265269,120.175207,2020,4,0,6
